order_id,order_date,customer_id,product_id,category,region,quantity,unit_price,discount,revenue
ORD-007799,2026-06-02,CUST-0411,SPT-010,Sports,North,2,493.64,123.58,863.7
ORD-007800,2026-06-02,CUST-0424,CLO-005,Clothing,South,6,104.65,154.66,473.24
ORD-007801,2026-06-02,CUST-0017,HOME-008,Home Appliances,South,4,31.68,2.91,123.81
ORD-007802,2026-06-02,CUST-0369,MOB-010,Mobile Accessories,East,1,37.53,2.78,34.75
ORD-007803,2026-06-02,CUST-0320,ELEC-019,Electronics,East,2,224.49,8.61,440.37
ORD-007804,2026-06-03,CUST-0452,HOME-008,Home Appliances,South,3,31.68,7.33,87.71
ORD-007805,2026-06-03,CUST-0264,ELEC-005,Electronics,North,1,90.67,23.36,67.31
ORD-007806,2026-06-03,CUST-0243,CLO-006,Clothing,West,4,485.25,191.06,1749.94
ORD-007807,2026-06-03,CUST-0432,SPT-006,Sports,North,6,278.21,75.11,1594.15
ORD-007808,2026-06-03,CUST-0131,MOB-003,Mobile Accessories,East,1,156.69,38.35,118.34
ORD-007809,2026-06-03,CUST-0135,CLO-002,Clothing,East,5,166.18,104.96,725.94
ORD-007810,2026-06-03,CUST-0420,SPT-009,Sports,South,3,51.16,4.14,149.34
ORD-007811,2026-06-03,CUST-0244,CLO-002,Clothing,North,5,166.18,81.18,749.72
ORD-007812,2026-06-03,CUST-0361,MOB-008,Mobile Accessories,West,1,264.4,35.3,229.1
ORD-007813,2026-06-03,CUST-0329,ELEC-014,Electronics,North,2,117.98,21.94,214.02
ORD-007814,2026-06-03,CUST-0330,HOME-007,Home Appliances,South,4,255.16,16.29,1004.35
ORD-007815,2026-06-03,CUST-0492,ELEC-019,Electronics,West,7,224.49,19.21,1552.22
ORD-007816,2026-06-03,CUST-0412,MOB-013,Mobile Accessories,West,4,46.55,7.68,178.52
ORD-007817,2026-06-03,CUST-0454,CLO-010,Clothing,South,2,304.98,54.43,555.53
ORD-007818,2026-06-03,CUST-0162,ELEC-008,Electronics,East,2,435.1,1.31,868.89
ORD-007819,2026-06-03,CUST-0054,ELEC-018,Electronics,West,5,269.51,313.83,1033.72
ORD-007820,2026-06-03,CUST-0130,CLO-013,Clothing,South,2,110.05,27.55,192.55
ORD-007821,2026-06-03,CUST-0442,ELEC-005,Electronics,North,2,90.67,21.9,159.44
ORD-007822,2026-06-03,CUST-0364,SPT-010,Sports,West,3,493.64,480.69,1000.23
ORD-007823,2026-06-03,CUST-0464,MOB-015,Mobile Accessories,South,5,483.33,377.97,2038.68
ORD-007824,2026-06-03,CUST-0084,MOB-009,Mobile Accessories,West,3,302.32,28.42,878.54
ORD-007825,2026-06-03,CUST-0078,MOB-011,Mobile Accessories,North,3,309.66,58.64,870.34
ORD-007826,2026-06-03,CUST-0201,SPT-004,Sports,North,5,188.03,27.08,913.07
ORD-007827,2026-06-03,CUST-0089,MOB-001,Mobile Accessories,South,1,311.75,27.66,284.09
ORD-007828,2026-06-03,CUST-0365,SPT-006,Sports,North,2,278.21,40.12,516.3
ORD-007829,2026-06-03,CUST-0075,MOB-008,Mobile Accessories,South,5,264.4,362.84,959.16
ORD-007830,2026-06-04,CUST-0095,ELEC-015,Electronics,North,1,103.19,21.9,81.29
ORD-007831,2026-06-04,CUST-0033,ELEC-001,Electronics,North,1,196.65,26.9,169.75
ORD-007832,2026-06-04,CUST-0223,CLO-005,Clothing,West,2,104.65,21.35,187.95
ORD-007833,2026-06-04,CUST-0261,ELEC-006,Electronics,North,2,90.66,9.56,171.76
ORD-007834,2026-06-04,CUST-0063,SPT-002,Sports,West,2,146.6,57.03,236.17
ORD-007835,2026-06-04,CUST-0097,ELEC-011,Electronics,East,3,24.98,3.94,71.0
ORD-007836,2026-06-04,CUST-0032,ELEC-012,Electronics,East,6,485.41,337.06,2575.4
ORD-007837,2026-06-04,CUST-0476,MOB-011,Mobile Accessories,East,1,309.66,8.69,300.97
ORD-007838,2026-06-04,CUST-0302,MOB-012,Mobile Accessories,North,1,97.7,12.82,84.88
ORD-007839,2026-06-04,CUST-0142,ELEC-007,Electronics,West,4,43.17,23.98,148.7
ORD-007840,2026-06-04,CUST-0162,ELEC-018,Electronics,South,5,269.51,141.98,1205.57
ORD-007841,2026-06-04,CUST-0018,HOME-006,Home Appliances,North,6,74.19,140.76,304.38
ORD-007842,2026-06-04,CUST-0428,ELEC-003,Electronics,West,2,370.02,34.97,705.07
ORD-007843,2026-06-04,CUST-0190,MOB-004,Mobile Accessories,North,3,192.69,64.53,513.54
ORD-007844,2026-06-04,CUST-0488,HOME-001,Home Appliances,East,1,407.07,21.61,385.46
ORD-007845,2026-06-04,CUST-0428,CLO-004,Clothing,West,6,280.15,379.5,1301.4
ORD-007846,2026-06-04,CUST-0224,ELEC-003,Electronics,North,2,370.02,101.33,638.71
ORD-007847,2026-06-04,CUST-0138,CLO-005,Clothing,West,6,104.65,176.75,451.15
ORD-007848,2026-06-04,CUST-0470,ELEC-002,Electronics,West,1,476.1,10.03,466.07
ORD-007849,2026-06-04,CUST-0361,ELEC-012,Electronics,North,1,485.41,68.92,416.49
ORD-007850,2026-06-04,CUST-0001,MOB-009,Mobile Accessories,East,3,302.32,21.6,885.36
ORD-007851,2026-06-04,CUST-0052,SPT-010,Sports,East,4,493.64,219.22,1755.34
ORD-007852,2026-06-04,CUST-0022,MOB-015,Mobile Accessories,West,2,483.33,135.94,830.72
ORD-007853,2026-06-04,CUST-0396,ELEC-002,Electronics,East,1,476.1,22.64,453.46
ORD-007854,2026-06-04,CUST-0215,MOB-005,Mobile Accessories,West,6,236.19,121.02,1296.12
ORD-007855,2026-06-04,CUST-0194,HOME-003,Home Appliances,South,6,62.37,42.59,331.63
ORD-007856,2026-06-04,CUST-0199,CLO-007,Clothing,South,5,390.94,257.64,1697.06
ORD-007857,2026-06-04,CUST-0277,ELEC-002,Electronics,South,1,476.1,28.58,447.52
ORD-007858,2026-06-04,CUST-0242,SPT-007,Sports,North,7,83.35,18.71,564.74
ORD-007859,2026-06-04,CUST-0187,SPT-003,Sports,North,4,416.94,293.77,1373.99
ORD-007860,2026-06-04,CUST-0186,CLO-010,Clothing,South,2,304.98,79.6,530.36
ORD-007861,2026-06-05,CUST-0460,ELEC-010,Electronics,West,6,358.42,213.07,1937.45
ORD-007862,2026-06-05,CUST-0012,MOB-011,Mobile Accessories,South,3,309.66,96.0,832.98
ORD-007863,2026-06-05,CUST-0452,ELEC-017,Electronics,West,7,162.56,81.98,1055.94
ORD-007864,2026-06-05,CUST-0435,CLO-001,Clothing,West,1,336.32,42.16,294.16
ORD-007865,2026-06-05,CUST-0195,SPT-007,Sports,South,7,83.35,175.38,408.07
ORD-007866,2026-06-05,CUST-0390,ELEC-011,Electronics,North,5,24.98,4.82,120.08
ORD-007867,2026-06-05,CUST-0482,CLO-003,Clothing,South,6,267.23,429.1,1174.28
ORD-007868,2026-06-05,CUST-0172,CLO-015,Clothing,East,1,172.79,3.57,169.22
ORD-007869,2026-06-05,CUST-0250,ELEC-016,Electronics,West,2,103.95,15.78,192.12
ORD-007870,2026-06-05,CUST-0250,ELEC-012,Electronics,South,7,485.41,545.26,2852.61
ORD-007871,2026-06-05,CUST-0050,MOB-004,Mobile Accessories,North,7,192.69,28.44,1320.39
ORD-007872,2026-06-05,CUST-0048,ELEC-019,Electronics,East,7,224.49,206.7,1364.73
ORD-007873,2026-06-05,CUST-0224,CLO-007,Clothing,South,3,390.94,408.99,763.83
ORD-007874,2026-06-05,CUST-0309,MOB-001,Mobile Accessories,South,1,311.75,23.97,287.78
ORD-007875,2026-06-05,CUST-0231,HOME-008,Home Appliances,North,5,31.68,51.55,106.85
ORD-007876,2026-06-05,CUST-0137,MOB-014,Mobile Accessories,East,1,475.21,18.08,457.13
ORD-007877,2026-06-05,CUST-0349,ELEC-014,Electronics,East,2,117.98,76.01,159.95
ORD-007878,2026-06-05,CUST-0164,SPT-003,Sports,North,6,416.94,251.57,2250.07
ORD-007879,2026-06-05,CUST-0002,SPT-005,Sports,South,2,151.25,1.41,301.09
ORD-007880,2026-06-05,CUST-0433,ELEC-019,Electronics,South,7,224.49,165.66,1405.77
ORD-007881,2026-06-05,CUST-0364,SPT-004,Sports,North,7,188.03,131.46,1184.75
ORD-007882,2026-06-05,CUST-0324,ELEC-007,Electronics,North,1,43.17,3.14,40.03
ORD-007883,2026-06-06,CUST-0141,HOME-009,Home Appliances,West,5,456.02,193.74,2086.36
ORD-007884,2026-06-06,CUST-0109,CLO-014,Clothing,South,1,36.94,2.58,34.36
ORD-007885,2026-06-06,CUST-0091,HOME-001,Home Appliances,West,1,407.07,50.75,356.32
ORD-007886,2026-06-06,CUST-0003,HOME-007,Home Appliances,East,3,255.16,189.73,575.75
ORD-007887,2026-06-06,CUST-0083,SPT-003,Sports,South,1,416.94,0.15,416.79
ORD-007888,2026-06-06,CUST-0047,CLO-013,Clothing,South,5,110.05,128.54,421.71
ORD-007889,2026-06-06,CUST-0200,CLO-009,Clothing,North,4,448.99,215.18,1580.78
ORD-007890,2026-06-06,CUST-0004,SPT-010,Sports,East,4,493.64,79.18,1895.38
ORD-007891,2026-06-06,CUST-0483,ELEC-008,Electronics,East,6,435.1,99.71,2510.89
ORD-007892,2026-06-06,CUST-0060,ELEC-008,Electronics,North,4,435.1,18.01,1722.39
ORD-007893,2026-06-06,CUST-0433,ELEC-001,Electronics,South,1,196.65,16.94,179.71
ORD-007894,2026-06-06,CUST-0162,ELEC-014,Electronics,North,4,117.98,95.25,376.67
ORD-007895,2026-06-06,CUST-0381,ELEC-011,Electronics,North,5,24.98,13.35,111.55
ORD-007896,2026-06-06,CUST-0421,CLO-012,Clothing,North,2,57.92,8.01,107.83
ORD-007897,2026-06-06,CUST-0017,MOB-006,Mobile Accessories,North,1,395.81,2.39,393.42
ORD-007898,2026-06-06,CUST-0349,CLO-011,Clothing,East,1,462.11,140.74,321.37
ORD-007899,2026-06-06,CUST-0464,SPT-002,Sports,East,1,146.6,0.51,146.09
ORD-007900,2026-06-06,CUST-0288,ELEC-012,Electronics,East,5,485.41,196.35,2230.7
ORD-007901,2026-06-06,CUST-0416,HOME-003,Home Appliances,South,5,62.37,37.53,274.32
ORD-007902,2026-06-06,CUST-0212,SPT-007,Sports,West,7,83.35,52.11,531.34
ORD-007903,2026-06-06,CUST-0177,MOB-008,Mobile Accessories,West,6,264.4,428.13,1158.27
ORD-007904,2026-06-06,CUST-0490,MOB-013,Mobile Accessories,East,7,46.55,12.34,313.51
ORD-007905,2026-06-07,CUST-0429,ELEC-015,Electronics,West,1,103.19,11.69,91.5
ORD-007906,2026-06-07,CUST-0243,SPT-006,Sports,South,1,278.21,56.86,221.35
ORD-007907,2026-06-07,CUST-0110,HOME-005,Home Appliances,North,5,228.47,139.33,1003.02
ORD-007908,2026-06-07,CUST-0133,ELEC-010,Electronics,North,5,358.42,175.05,1617.05
ORD-007909,2026-06-07,CUST-0397,ELEC-020,Electronics,East,2,156.25,2.3,310.2
ORD-007910,2026-06-07,CUST-0351,CLO-007,Clothing,South,5,390.94,410.8,1543.9
ORD-007911,2026-06-07,CUST-0110,CLO-015,Clothing,East,2,172.79,27.6,317.98
ORD-007912,2026-06-07,CUST-0132,CLO-002,Clothing,West,5,166.18,113.62,717.28
ORD-007913,2026-06-07,CUST-0447,MOB-011,Mobile Accessories,East,3,309.66,134.27,794.71
ORD-007914,2026-06-07,CUST-0208,CLO-009,Clothing,North,2,448.99,40.44,857.54
ORD-007915,2026-06-07,CUST-0020,SPT-010,Sports,West,4,493.64,3.93,1970.63
ORD-007916,2026-06-07,CUST-0302,CLO-013,Clothing,South,3,110.05,13.56,316.59
ORD-007917,2026-06-07,CUST-0477,MOB-013,Mobile Accessories,East,6,46.55,9.09,270.21
ORD-007918,2026-06-07,CUST-0496,MOB-005,Mobile Accessories,East,7,236.19,577.39,1075.94
ORD-007919,2026-06-07,CUST-0472,MOB-010,Mobile Accessories,West,5,37.53,12.44,175.21
ORD-007920,2026-06-07,CUST-0469,HOME-004,Home Appliances,West,1,346.85,78.45,268.4
ORD-007921,2026-06-07,CUST-0172,ELEC-007,Electronics,East,6,43.17,59.16,199.86
ORD-007922,2026-06-07,CUST-0361,CLO-012,Clothing,East,3,57.92,45.53,128.23
ORD-007923,2026-06-07,CUST-0318,CLO-002,Clothing,West,4,166.18,76.67,588.05
ORD-007924,2026-06-08,CUST-0492,ELEC-011,Electronics,East,5,24.98,13.9,111.0
ORD-007925,2026-06-08,CUST-0374,MOB-007,Mobile Accessories,South,4,111.84,2.69,444.67
ORD-007926,2026-06-08,CUST-0462,ELEC-005,Electronics,East,6,90.67,17.25,526.77
ORD-007927,2026-06-08,CUST-0253,ELEC-014,Electronics,North,7,117.98,38.96,786.9
ORD-007928,2026-06-08,CUST-0342,HOME-005,Home Appliances,North,4,228.47,80.68,833.2
ORD-007929,2026-06-08,CUST-0052,ELEC-014,Electronics,South,5,117.98,64.71,525.19
ORD-007930,2026-06-08,CUST-0399,ELEC-013,Electronics,West,7,418.73,436.53,2494.58
ORD-007931,2026-06-08,CUST-0308,CLO-005,Clothing,North,4,104.65,2.89,415.71
ORD-007932,2026-06-08,CUST-0169,ELEC-003,Electronics,South,7,370.02,140.71,2449.43
ORD-007933,2026-06-08,CUST-0028,CLO-012,Clothing,West,6,57.92,16.61,330.91
ORD-007934,2026-06-08,CUST-0325,MOB-003,Mobile Accessories,South,1,156.69,48.24,108.45
ORD-007935,2026-06-08,CUST-0162,CLO-003,Clothing,South,3,267.23,2.9,798.79
ORD-007936,2026-06-08,CUST-0350,MOB-015,Mobile Accessories,North,2,483.33,271.78,694.88
ORD-007937,2026-06-08,CUST-0342,ELEC-001,Electronics,North,1,196.65,37.74,158.91
ORD-007938,2026-06-08,CUST-0402,CLO-012,Clothing,East,4,57.92,33.12,198.56
ORD-007939,2026-06-08,CUST-0006,CLO-001,Clothing,North,4,336.32,355.02,990.26
ORD-007940,2026-06-08,CUST-0041,CLO-009,Clothing,North,5,448.99,274.68,1970.27
ORD-007941,2026-06-08,CUST-0442,HOME-009,Home Appliances,South,1,456.02,36.17,419.85
ORD-007942,2026-06-09,CUST-0495,MOB-004,Mobile Accessories,East,5,192.69,16.59,946.86
ORD-007943,2026-06-09,CUST-0325,MOB-014,Mobile Accessories,West,5,475.21,72.99,2303.06
ORD-007944,2026-06-09,CUST-0225,HOME-009,Home Appliances,North,3,456.02,382.03,986.03
ORD-007945,2026-06-09,CUST-0392,SPT-004,Sports,North,3,188.03,1.54,562.55
ORD-007946,2026-06-09,CUST-0238,MOB-005,Mobile Accessories,South,6,236.19,136.38,1280.76
ORD-007947,2026-06-09,CUST-0363,ELEC-007,Electronics,East,1,43.17,2.58,40.59
ORD-007948,2026-06-09,CUST-0468,CLO-002,Clothing,North,2,166.18,83.64,248.72
ORD-007949,2026-06-09,CUST-0005,ELEC-009,Electronics,North,1,306.54,35.67,270.87
ORD-007950,2026-06-09,CUST-0497,HOME-002,Home Appliances,South,3,162.74,23.73,464.49
ORD-007951,2026-06-09,CUST-0354,ELEC-002,Electronics,South,1,476.1,67.14,408.96
ORD-007952,2026-06-09,CUST-0143,ELEC-016,Electronics,North,7,103.95,17.71,709.94
ORD-007953,2026-06-09,CUST-0220,ELEC-005,Electronics,South,2,90.67,36.49,144.85
ORD-007954,2026-06-09,CUST-0037,HOME-002,Home Appliances,North,2,162.74,33.6,291.88
ORD-007955,2026-06-09,CUST-0335,ELEC-013,Electronics,South,2,418.73,98.75,738.71
ORD-007956,2026-06-09,CUST-0178,MOB-003,Mobile Accessories,East,1,156.69,22.14,134.55
ORD-007957,2026-06-09,CUST-0352,MOB-012,Mobile Accessories,East,1,97.7,3.0,94.7
ORD-007958,2026-06-09,CUST-0186,ELEC-019,Electronics,North,6,224.49,4.08,1342.86
ORD-007959,2026-06-09,CUST-0209,ELEC-005,Electronics,North,1,90.67,6.38,84.29
ORD-007960,2026-06-09,CUST-0204,ELEC-002,Electronics,North,1,476.1,1.02,475.08
ORD-007961,2026-06-09,CUST-0280,ELEC-008,Electronics,North,7,435.1,390.28,2655.42
ORD-007962,2026-06-09,CUST-0135,CLO-012,Clothing,West,5,57.92,52.82,236.78
ORD-007963,2026-06-09,CUST-0257,MOB-011,Mobile Accessories,West,3,309.66,207.69,721.29
ORD-007964,2026-06-09,CUST-0340,ELEC-017,Electronics,South,2,162.56,64.35,260.77
ORD-007965,2026-06-09,CUST-0298,HOME-002,Home Appliances,East,7,162.74,30.5,1108.68
ORD-007966,2026-06-09,CUST-0011,CLO-003,Clothing,South,7,267.23,347.8,1522.81
ORD-007967,2026-06-09,CUST-0194,SPT-003,Sports,West,5,416.94,299.93,1784.77
ORD-007968,2026-06-09,CUST-0168,MOB-001,Mobile Accessories,East,1,311.75,62.49,249.26
ORD-007969,2026-06-09,CUST-0425,MOB-001,Mobile Accessories,East,1,311.75,103.01,208.74
ORD-007970,2026-06-09,CUST-0195,SPT-004,Sports,South,3,188.03,64.46,499.63
ORD-007971,2026-06-09,CUST-0095,ELEC-017,Electronics,West,6,162.56,250.46,724.9
ORD-007972,2026-06-10,CUST-0095,CLO-014,Clothing,East,5,36.94,1.8,182.9
ORD-007973,2026-06-10,CUST-0113,MOB-004,Mobile Accessories,South,7,192.69,17.39,1331.44
ORD-007974,2026-06-10,CUST-0439,HOME-005,Home Appliances,East,7,228.47,439.0,1160.29
ORD-007975,2026-06-10,CUST-0293,ELEC-002,Electronics,North,1,476.1,161.27,314.83
ORD-007976,2026-06-10,CUST-0183,CLO-009,Clothing,North,2,448.99,235.57,662.41
ORD-007977,2026-06-10,CUST-0262,SPT-010,Sports,West,2,493.64,257.58,729.7
ORD-007978,2026-06-10,CUST-0454,ELEC-002,Electronics,South,1,476.1,20.0,456.1
ORD-007979,2026-06-10,CUST-0202,ELEC-012,Electronics,West,5,485.41,63.6,2363.45
ORD-007980,2026-06-10,CUST-0145,ELEC-018,Electronics,North,6,269.51,175.56,1441.5
ORD-007981,2026-06-10,CUST-0172,HOME-008,Home Appliances,West,1,31.68,3.01,28.67
ORD-007982,2026-06-10,CUST-0166,SPT-010,Sports,West,7,493.64,302.61,3152.87
ORD-007983,2026-06-10,CUST-0088,MOB-004,Mobile Accessories,North,3,192.69,7.86,570.21
ORD-007984,2026-06-10,CUST-0086,CLO-010,Clothing,East,6,304.98,252.22,1577.66
ORD-007985,2026-06-10,CUST-0215,MOB-010,Mobile Accessories,South,7,37.53,25.22,237.49
ORD-007986,2026-06-10,CUST-0453,MOB-003,Mobile Accessories,North,1,156.69,19.61,137.08
ORD-007987,2026-06-10,CUST-0182,CLO-014,Clothing,East,7,36.94,8.02,250.56
ORD-007988,2026-06-10,CUST-0237,ELEC-010,Electronics,East,5,358.42,167.35,1624.75
ORD-007989,2026-06-10,CUST-0001,ELEC-004,Electronics,South,4,305.35,48.58,1172.82
ORD-007990,2026-06-11,CUST-0411,ELEC-015,Electronics,North,5,103.19,25.31,490.64
ORD-007991,2026-06-11,CUST-0366,MOB-001,Mobile Accessories,South,1,311.75,14.11,297.64
ORD-007992,2026-06-11,CUST-0097,ELEC-001,Electronics,South,1,196.65,6.7,189.95
ORD-007993,2026-06-11,CUST-0332,MOB-002,Mobile Accessories,North,1,82.65,10.16,72.49
ORD-007994,2026-06-11,CUST-0181,MOB-002,Mobile Accessories,North,1,82.65,9.36,73.29
ORD-007995,2026-06-11,CUST-0268,SPT-008,Sports,North,6,404.07,2.94,2421.48
ORD-007996,2026-06-11,CUST-0352,SPT-003,Sports,North,6,416.94,291.43,2210.21
ORD-007997,2026-06-11,CUST-0055,ELEC-013,Electronics,West,1,418.73,7.53,411.2
ORD-007998,2026-06-11,CUST-0109,SPT-005,Sports,West,4,151.25,34.83,570.17
ORD-007999,2026-06-11,CUST-0374,HOME-008,Home Appliances,North,5,31.68,4.29,154.11
ORD-008000,2026-06-11,CUST-0354,HOME-006,Home Appliances,West,2,74.19,14.71,133.67
ORD-008001,2026-06-11,CUST-0196,MOB-002,Mobile Accessories,North,1,82.65,10.35,72.3
ORD-008002,2026-06-11,CUST-0385,ELEC-006,Electronics,North,5,90.66,16.91,436.39
ORD-008003,2026-06-11,CUST-0246,HOME-009,Home Appliances,South,1,456.02,3.59,452.43
ORD-008004,2026-06-11,CUST-0281,MOB-008,Mobile Accessories,North,2,264.4,34.06,494.74
ORD-008005,2026-06-11,CUST-0461,ELEC-020,Electronics,West,7,156.25,226.61,867.14
ORD-008006,2026-06-11,CUST-0170,SPT-006,Sports,East,5,278.21,83.76,1307.29
ORD-008007,2026-06-11,CUST-0337,HOME-005,Home Appliances,North,2,228.47,113.65,343.29
ORD-008008,2026-06-11,CUST-0087,SPT-006,Sports,South,4,278.21,69.02,1043.82
ORD-008009,2026-06-11,CUST-0001,SPT-002,Sports,South,6,146.6,184.14,695.46
ORD-008010,2026-06-11,CUST-0275,MOB-008,Mobile Accessories,East,3,264.4,120.62,672.58
ORD-008011,2026-06-12,CUST-0340,MOB-010,Mobile Accessories,South,7,37.53,15.52,247.19
ORD-008012,2026-06-12,CUST-0046,ELEC-008,Electronics,East,3,435.1,354.96,950.34
ORD-008013,2026-06-12,CUST-0336,SPT-003,Sports,East,7,416.94,925.0,1993.58
ORD-008014,2026-06-12,CUST-0034,ELEC-017,Electronics,North,5,162.56,22.77,790.03
ORD-008015,2026-06-12,CUST-0359,CLO-002,Clothing,South,7,166.18,281.83,881.43
ORD-008016,2026-06-12,CUST-0066,ELEC-017,Electronics,North,3,162.56,126.19,361.49
ORD-008017,2026-06-12,CUST-0142,MOB-007,Mobile Accessories,North,3,111.84,0.97,334.55
ORD-008018,2026-06-12,CUST-0437,ELEC-020,Electronics,South,6,156.25,304.55,632.95
ORD-008019,2026-06-12,CUST-0184,CLO-012,Clothing,West,4,57.92,11.93,219.75
ORD-008020,2026-06-12,CUST-0125,ELEC-017,Electronics,North,4,162.56,18.26,631.98
ORD-008021,2026-06-12,CUST-0461,MOB-005,Mobile Accessories,North,5,236.19,56.22,1124.73
ORD-008022,2026-06-12,CUST-0214,ELEC-017,Electronics,North,5,162.56,42.81,769.99
ORD-008023,2026-06-12,CUST-0130,ELEC-007,Electronics,West,6,43.17,13.46,245.56
ORD-008024,2026-06-12,CUST-0177,ELEC-001,Electronics,North,1,196.65,16.33,180.32
ORD-008025,2026-06-12,CUST-0234,MOB-010,Mobile Accessories,West,7,37.53,38.74,223.97
ORD-008026,2026-06-12,CUST-0313,CLO-006,Clothing,North,1,485.25,65.64,419.61
ORD-008027,2026-06-12,CUST-0351,ELEC-017,Electronics,North,7,162.56,375.66,762.26
ORD-008028,2026-06-12,CUST-0213,MOB-001,Mobile Accessories,North,1,311.75,1.16,310.59
ORD-008029,2026-06-12,CUST-0153,ELEC-010,Electronics,West,3,358.42,144.48,930.78
ORD-008030,2026-06-12,CUST-0299,ELEC-006,Electronics,South,5,90.66,2.31,450.99
ORD-008031,2026-06-12,CUST-0062,SPT-008,Sports,South,1,404.07,33.08,370.99
ORD-008032,2026-06-12,CUST-0127,ELEC-004,Electronics,East,3,305.35,60.23,855.82
ORD-008033,2026-06-12,CUST-0035,SPT-010,Sports,East,7,493.64,307.78,3147.7
ORD-008034,2026-06-12,CUST-0078,CLO-006,Clothing,South,4,485.25,196.29,1744.71
ORD-008035,2026-06-13,CUST-0215,MOB-006,Mobile Accessories,North,5,395.81,276.87,1702.18
ORD-008036,2026-06-13,CUST-0188,SPT-005,Sports,North,6,151.25,72.54,834.96
ORD-008037,2026-06-13,CUST-0431,CLO-003,Clothing,West,5,267.23,18.03,1318.12
ORD-008038,2026-06-13,CUST-0489,CLO-006,Clothing,West,4,485.25,193.43,1747.57
ORD-008039,2026-06-13,CUST-0120,ELEC-006,Electronics,West,7,90.66,13.21,621.41
ORD-008040,2026-06-13,CUST-0293,ELEC-020,Electronics,North,5,156.25,51.13,730.12
ORD-008041,2026-06-13,CUST-0186,CLO-006,Clothing,East,3,485.25,394.29,1061.46
ORD-008042,2026-06-13,CUST-0154,HOME-002,Home Appliances,East,3,162.74,56.06,432.16
ORD-008043,2026-06-13,CUST-0201,CLO-012,Clothing,West,2,57.92,4.56,111.28
ORD-008044,2026-06-13,CUST-0368,HOME-005,Home Appliances,South,3,228.47,197.98,487.43
ORD-008045,2026-06-13,CUST-0005,CLO-009,Clothing,East,6,448.99,256.09,2437.85
ORD-008046,2026-06-13,CUST-0233,CLO-004,Clothing,South,2,280.15,90.03,470.27
ORD-008047,2026-06-13,CUST-0069,MOB-002,Mobile Accessories,West,1,82.65,4.24,78.41
ORD-008048,2026-06-13,CUST-0152,ELEC-016,Electronics,North,7,103.95,66.88,660.77
ORD-008049,2026-06-13,CUST-0403,MOB-013,Mobile Accessories,South,3,46.55,12.31,127.34
ORD-008050,2026-06-13,CUST-0482,ELEC-018,Electronics,East,5,269.51,96.03,1251.52
ORD-008051,2026-06-13,CUST-0345,HOME-007,Home Appliances,East,5,255.16,377.82,897.98
ORD-008052,2026-06-13,CUST-0274,SPT-006,Sports,North,7,278.21,74.21,1873.26
ORD-008053,2026-06-13,CUST-0076,ELEC-013,Electronics,West,7,418.73,201.4,2729.71
ORD-008054,2026-06-13,CUST-0337,HOME-005,Home Appliances,North,1,228.47,10.58,217.89
ORD-008055,2026-06-13,CUST-0113,CLO-004,Clothing,East,6,280.15,324.1,1356.8
ORD-008056,2026-06-13,CUST-0455,HOME-009,Home Appliances,South,4,456.02,316.08,1508.0
ORD-008057,2026-06-13,CUST-0499,HOME-002,Home Appliances,West,4,162.74,53.56,597.4
ORD-008058,2026-06-13,CUST-0187,CLO-002,Clothing,North,2,166.18,32.16,300.2
ORD-008059,2026-06-13,CUST-0134,MOB-009,Mobile Accessories,South,6,302.32,13.91,1800.01
ORD-008060,2026-06-13,CUST-0040,ELEC-005,Electronics,South,2,90.67,61.47,119.87
ORD-008061,2026-06-13,CUST-0208,CLO-002,Clothing,West,4,166.18,193.9,470.82
ORD-008062,2026-06-13,CUST-0443,MOB-015,Mobile Accessories,East,5,483.33,290.89,2125.76
ORD-008063,2026-06-13,CUST-0256,CLO-005,Clothing,East,7,104.65,32.67,699.88
ORD-008064,2026-06-13,CUST-0301,CLO-014,Clothing,West,2,36.94,1.58,72.3
ORD-008065,2026-06-13,CUST-0485,MOB-015,Mobile Accessories,East,1,483.33,147.86,335.47
ORD-008066,2026-06-14,CUST-0190,MOB-011,Mobile Accessories,West,4,309.66,84.53,1154.11
ORD-008067,2026-06-14,CUST-0198,MOB-015,Mobile Accessories,West,5,483.33,231.97,2184.68
ORD-008068,2026-06-14,CUST-0493,SPT-005,Sports,West,2,151.25,39.05,263.45
ORD-008069,2026-06-14,CUST-0464,CLO-011,Clothing,South,7,462.11,635.24,2599.53
ORD-008070,2026-06-14,CUST-0176,ELEC-011,Electronics,South,5,24.98,19.21,105.69
ORD-008071,2026-06-14,CUST-0294,ELEC-003,Electronics,North,2,370.02,34.83,705.21
ORD-008072,2026-06-14,CUST-0418,HOME-005,Home Appliances,North,7,228.47,35.59,1563.7
ORD-008073,2026-06-14,CUST-0166,CLO-007,Clothing,South,1,390.94,49.08,341.86
ORD-008074,2026-06-14,CUST-0204,CLO-003,Clothing,West,6,267.23,198.75,1404.63
ORD-008075,2026-06-14,CUST-0058,CLO-013,Clothing,South,1,110.05,2.32,107.73
ORD-008076,2026-06-14,CUST-0233,MOB-011,Mobile Accessories,North,5,309.66,214.52,1333.78
ORD-008077,2026-06-14,CUST-0123,HOME-001,Home Appliances,South,1,407.07,10.05,397.02
ORD-008078,2026-06-14,CUST-0093,ELEC-016,Electronics,East,2,103.95,14.44,193.46
ORD-008079,2026-06-14,CUST-0342,HOME-002,Home Appliances,North,2,162.74,8.7,316.78
